img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
./data/waterbirds/data/test_9737_Golden_Winged_Warbler_0091_794808.jpg,0,0,0,0.9999984502792358,1.5276491467375308e-06,0.9999984502792358,1
./data/waterbirds/data/test_3492_Heermann_Gull_0118_45626.jpg,1,1,1,3.205931164984577e-08,1.0,1.0,1
./data/waterbirds/data/test_7154_Henslow_Sparrow_0096_116758.jpg,0,1,0,0.6458345055580139,0.3541654944419861,0.6458345055580139,1
./data/waterbirds/data/test_4546_Gray_Kingbird_0030_70110.jpg,0,0,0,0.9951837658882141,0.004816191270947456,0.9951837658882141,1
./data/waterbirds/data/test_8330_Black_Tern_0073_144638.jpg,1,0,0,0.9818030595779419,0.01819688081741333,0.9818030595779419,0
./data/waterbirds/data/test_1461_Bronzed_Cowbird_0023_24058.jpg,0,0,0,0.9999626874923706,3.728208321263082e-05,0.9999626874923706,1
./data/waterbirds/data/test_5039_Mallard_0119_76925.jpg,1,1,1,0.0023682015016674995,0.9976317882537842,0.9976317882537842,1
./data/waterbirds/data/test_4777_Ringed_Kingfisher_0103_72894.jpg,0,0,0,0.9999997615814209,1.8184236694196443e-07,0.9999997615814209,1
./data/waterbirds/data/test_8039_Cliff_Swallow_0081_134119.jpg,0,1,0,0.7485020160675049,0.25149795413017273,0.7485020160675049,1
./data/waterbirds/data/test_4156_Pomarine_Jaeger_0013_795759.jpg,1,0,0,0.6143985986709595,0.38560134172439575,0.6143985986709595,0
./data/waterbirds/data/test_3833_Western_Gull_0115_54950.jpg,1,0,0,0.9893744587898254,0.010625557973980904,0.9893744587898254,0
./data/waterbirds/data/test_7328_Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,0,1,0,0.9975835084915161,0.0024164761416614056,0.9975835084915161,1
./data/waterbirds/data/test_10629_Worm_Eating_Warbler_0021_795545.jpg,0,1,0,0.9999692440032959,3.0812308978056535e-05,0.9999692440032959,1
./data/waterbirds/data/test_85_Laysan_Albatross_0017_614.jpg,1,0,1,0.06269308179616928,0.9373068809509277,0.9373068809509277,1
./data/waterbirds/data/test_3804_Western_Gull_0029_54143.jpg,1,1,1,9.292017239204142e-06,0.999990701675415,0.999990701675415,1
./data/waterbirds/data/test_8879_Blue_Headed_Vireo_0022_156184.jpg,0,1,0,0.9936343431472778,0.006365587934851646,0.9936343431472778,1
./data/waterbirds/data/test_1191_Chuck_Will_Widow_0026_796963.jpg,0,0,0,0.9998086094856262,0.00019139096548315138,0.9998086094856262,1
./data/waterbirds/data/test_6165_Horned_Puffin_0077_100671.jpg,1,1,1,0.0027691146824508905,0.9972308278083801,0.9972308278083801,1
./data/waterbirds/data/test_10526_Tennessee_Warbler_0019_174786.jpg,0,0,0,0.9999970197677612,3.02195303447661e-06,0.9999970197677612,1
./data/waterbirds/data/test_11486_Carolina_Wren_0006_186742.jpg,0,0,0,1.0,1.1434086566453061e-08,1.0,1
./data/waterbirds/data/test_3507_Heermann_Gull_0139_45749.jpg,1,1,1,5.692402919521555e-05,0.9999430179595947,0.9999430179595947,1
./data/waterbirds/data/test_3651_Ivory_Gull_0032_49322.jpg,1,0,0,0.9276523590087891,0.07234762609004974,0.9276523590087891,0
./data/waterbirds/data/test_8389_Caspian_Tern_0022_144922.jpg,1,0,1,8.069162140600383e-05,0.9999192953109741,0.9999192953109741,1
./data/waterbirds/data/test_9946_Magnolia_Warbler_0123_166389.jpg,0,1,0,0.9944928884506226,0.005507137160748243,0.9944928884506226,1
./data/waterbirds/data/test_10611_Worm_Eating_Warbler_0069_176055.jpg,0,0,0,0.9997686743736267,0.0002313312579644844,0.9997686743736267,1
./data/waterbirds/data/test_3857_Anna_Hummingbird_0066_56486.jpg,0,0,0,0.9999840259552002,1.5979567251633853e-05,0.9999840259552002,1
./data/waterbirds/data/test_5311_Mockingbird_0003_80833.jpg,0,1,1,0.0026415446773171425,0.9973583817481995,0.9973583817481995,0
./data/waterbirds/data/test_167_Sooty_Albatross_0051_796374.jpg,1,0,1,0.4983060956001282,0.5016939043998718,0.5016939043998718,1
./data/waterbirds/data/test_8436_Common_Tern_0071_148796.jpg,1,1,1,2.0423099158506375e-06,0.9999979734420776,0.9999979734420776,1
./data/waterbirds/data/test_2485_Frigatebird_0096_43571.jpg,1,0,0,0.8516176342964172,0.14838242530822754,0.8516176342964172,0
./data/waterbirds/data/test_3638_Ivory_Gull_0004_49019.jpg,1,0,1,0.0017444903496652842,0.9982555508613586,0.9982555508613586,1
./data/waterbirds/data/test_408_Rhinoceros_Auklet_0045_797536.jpg,1,1,1,0.004540224559605122,0.9954597353935242,0.9954597353935242,1
./data/waterbirds/data/test_3920_Ruby_Throated_Hummingbird_0096_57505.jpg,0,0,0,0.998188316822052,0.0018116271821781993,0.998188316822052,1
./data/waterbirds/data/test_3559_Herring_Gull_0130_46675.jpg,1,1,1,2.1671881768270396e-05,0.9999783039093018,0.9999783039093018,1
./data/waterbirds/data/test_5062_Mallard_0070_77588.jpg,1,1,0,0.5210233330726624,0.47897669672966003,0.5210233330726624,0
./data/waterbirds/data/test_9753_Golden_Winged_Warbler_0044_794836.jpg,0,0,0,1.0,3.6843410544662447e-09,1.0,1
./data/waterbirds/data/test_5300_Mockingbird_0109_79682.jpg,0,1,1,0.31523245573043823,0.6847675442695618,0.6847675442695618,0
./data/waterbirds/data/test_9867_Kentucky_Warbler_0040_795868.jpg,0,1,0,0.9999964237213135,3.5684251997736283e-06,0.9999964237213135,1
./data/waterbirds/data/test_356_Parakeet_Auklet_0013_795970.jpg,1,1,1,3.1559160561300814e-05,0.999968409538269,0.999968409538269,1
./data/waterbirds/data/test_1236_Brandt_Cormorant_0072_23069.jpg,1,0,0,0.9958523511886597,0.0041477009654045105,0.9958523511886597,0
./data/waterbirds/data/test_10573_Wilson_Warbler_0114_175295.jpg,0,0,0,0.999910831451416,8.912663906812668e-05,0.999910831451416,1
./data/waterbirds/data/test_5950_Western_Wood_Pewee_0020_795054.jpg,1,0,0,0.845923900604248,0.15407611429691315,0.845923900604248,0
./data/waterbirds/data/test_3600_Herring_Gull_0082_47540.jpg,1,1,1,7.056568847474409e-06,0.9999929666519165,0.9999929666519165,1
./data/waterbirds/data/test_2010_Northern_Flicker_0068_28330.jpg,0,1,1,0.00526186591014266,0.9947381615638733,0.9947381615638733,0
./data/waterbirds/data/test_325_Parakeet_Auklet_0017_795924.jpg,1,0,1,0.02514701522886753,0.974852979183197,0.974852979183197,1
./data/waterbirds/data/test_9235_Bay_Breasted_Warbler_0055_159740.jpg,0,1,0,0.9910235404968262,0.008976499550044537,0.9910235404968262,1
./data/waterbirds/data/test_4990_Pacific_Loon_0026_75593.jpg,1,0,1,0.00026546709705144167,0.9997345805168152,0.9997345805168152,1
