img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
./data/fairface/data/val_8185.jpg,1,0,0,0.9765610694885254,0.02343892864882946,0.9765610694885254,0
./data/fairface/data/67539.jpg,0,1,1,0.3852333724498749,0.6147665977478027,0.6147665977478027,0
./data/fairface/data/23206.jpg,1,0,0,0.9599552154541016,0.040044814348220825,0.9599552154541016,0
./data/fairface/data/77034.jpg,1,1,1,0.09978928416967392,0.9002106785774231,0.9002106785774231,1
./data/fairface/data/24853.jpg,0,1,0,0.5339097380638123,0.46609023213386536,0.5339097380638123,1
./data/fairface/data/73039.jpg,1,0,0,0.7187686562538147,0.2812313437461853,0.7187686562538147,0
./data/fairface/data/73709.jpg,0,0,1,0.02087504230439663,0.9791249632835388,0.9791249632835388,0
./data/fairface/data/3887.jpg,1,1,1,0.0013545635156333447,0.9986454844474792,0.9986454844474792,1
./data/fairface/data/34443.jpg,1,1,1,0.024646468460559845,0.9753535389900208,0.9753535389900208,1
./data/fairface/data/25556.jpg,0,0,0,0.9968979358673096,0.003102016868069768,0.9968979358673096,1
./data/fairface/data/val_8871.jpg,0,0,0,0.9708074331283569,0.029192587360739708,0.9708074331283569,1
./data/fairface/data/41308.jpg,1,1,1,0.06483660638332367,0.9351633787155151,0.9351633787155151,1
./data/fairface/data/val_619.jpg,1,0,0,0.6125505566596985,0.3874494135379791,0.6125505566596985,0
./data/fairface/data/10534.jpg,1,0,0,0.5117958784103394,0.48820415139198303,0.5117958784103394,0
./data/fairface/data/34329.jpg,1,1,1,0.16332559287548065,0.8366743922233582,0.8366743922233582,1
./data/fairface/data/55080.jpg,0,1,0,0.8374232053756714,0.1625768095254898,0.8374232053756714,1
./data/fairface/data/15136.jpg,1,0,1,0.028279827907681465,0.9717202186584473,0.9717202186584473,1
./data/fairface/data/28929.jpg,1,1,1,0.08176077157258987,0.9182392954826355,0.9182392954826355,1
./data/fairface/data/37193.jpg,0,1,1,0.0001747453206917271,0.9998252987861633,0.9998252987861633,0
./data/fairface/data/55375.jpg,1,1,1,0.056355636566877365,0.9436444044113159,0.9436444044113159,1
./data/fairface/data/41372.jpg,0,1,1,0.10078003257513046,0.8992199301719666,0.8992199301719666,0
./data/fairface/data/844.jpg,1,1,1,0.00014327256940305233,0.99985671043396,0.99985671043396,1
./data/fairface/data/34060.jpg,1,0,1,0.010881245136260986,0.9891186952590942,0.9891186952590942,1
./data/fairface/data/val_8702.jpg,1,0,1,0.13232818245887756,0.8676718473434448,0.8676718473434448,1
./data/fairface/data/val_4654.jpg,1,0,1,0.08579039573669434,0.9142096042633057,0.9142096042633057,1
./data/fairface/data/21917.jpg,0,1,0,0.778939962387085,0.22106003761291504,0.778939962387085,1
./data/fairface/data/60134.jpg,1,1,1,0.014896837994456291,0.985103189945221,0.985103189945221,1
./data/fairface/data/62947.jpg,1,1,1,0.002370125614106655,0.9976298809051514,0.9976298809051514,1
./data/fairface/data/50339.jpg,0,0,0,0.9955898523330688,0.004410216119140387,0.9955898523330688,1
./data/fairface/data/84644.jpg,0,1,1,0.17629273235797882,0.8237072825431824,0.8237072825431824,0
./data/fairface/data/39603.jpg,0,0,0,0.9634899497032166,0.03651001676917076,0.9634899497032166,1
./data/fairface/data/86733.jpg,0,1,0,0.6367024183273315,0.3632975220680237,0.6367024183273315,1
./data/fairface/data/33198.jpg,0,0,1,0.4904146194458008,0.5095853805541992,0.5095853805541992,0
./data/fairface/data/47567.jpg,1,1,1,0.01347584929317236,0.9865241050720215,0.9865241050720215,1
./data/fairface/data/28173.jpg,0,0,0,0.9860605001449585,0.013939552009105682,0.9860605001449585,1
./data/fairface/data/27342.jpg,0,1,0,0.9431886076927185,0.05681139603257179,0.9431886076927185,1
./data/fairface/data/val_5135.jpg,1,1,1,0.0021771839819848537,0.9978228807449341,0.9978228807449341,1
./data/fairface/data/64209.jpg,1,1,1,0.007634695619344711,0.992365300655365,0.992365300655365,1
./data/fairface/data/46084.jpg,1,0,0,0.9223867058753967,0.07761332392692566,0.9223867058753967,0
./data/fairface/data/22103.jpg,0,1,1,0.26389482617378235,0.7361051440238953,0.7361051440238953,0
./data/fairface/data/val_5659.jpg,1,0,0,0.7208631038665771,0.27913692593574524,0.7208631038665771,0
./data/fairface/data/15112.jpg,0,1,0,0.9111425876617432,0.08885741978883743,0.9111425876617432,1
./data/fairface/data/36821.jpg,1,1,1,0.09600947052240372,0.9039905071258545,0.9039905071258545,1
./data/fairface/data/77300.jpg,0,0,0,0.9887307286262512,0.011269260197877884,0.9887307286262512,1
./data/fairface/data/60178.jpg,0,0,0,0.9984664916992188,0.0015335229691118002,0.9984664916992188,1
./data/fairface/data/22676.jpg,1,1,1,0.016234025359153748,0.9837659597396851,0.9837659597396851,1
./data/fairface/data/46419.jpg,0,0,0,0.7489979267120361,0.25100210309028625,0.7489979267120361,1
./data/fairface/data/38503.jpg,1,0,1,0.1496664583683014,0.850333571434021,0.850333571434021,1
./data/fairface/data/39499.jpg,1,1,1,0.0038706704508513212,0.9961292743682861,0.9961292743682861,1
./data/fairface/data/72938.jpg,1,1,1,0.11890798062086105,0.8810919523239136,0.8810919523239136,1
./data/fairface/data/56685.jpg,1,0,0,0.8126472234725952,0.1873527318239212,0.8126472234725952,0
./data/fairface/data/61281.jpg,0,1,0,0.7574358582496643,0.24256418645381927,0.7574358582496643,1
./data/fairface/data/40249.jpg,0,1,1,0.004954049363732338,0.9950460195541382,0.9950460195541382,0
./data/fairface/data/64622.jpg,1,0,1,0.14343537390232086,0.8565646409988403,0.8565646409988403,1
./data/fairface/data/13520.jpg,0,1,0,0.8862700462341309,0.11372993141412735,0.8862700462341309,1
./data/fairface/data/22248.jpg,1,1,1,0.0004648143658414483,0.9995352029800415,0.9995352029800415,1
./data/fairface/data/26757.jpg,1,1,0,0.818509042263031,0.1814909726381302,0.818509042263031,0
./data/fairface/data/44875.jpg,1,0,0,0.5517645478248596,0.44823548197746277,0.5517645478248596,0
./data/fairface/data/66848.jpg,1,1,1,0.00012418284313753247,0.9998757839202881,0.9998757839202881,1
./data/fairface/data/8058.jpg,0,1,0,0.9951760768890381,0.004823902156203985,0.9951760768890381,1
./data/fairface/data/27470.jpg,1,1,0,0.9935814142227173,0.0064185806550085545,0.9935814142227173,0
./data/fairface/data/69111.jpg,0,1,0,0.625483512878418,0.3745165467262268,0.625483512878418,1
./data/fairface/data/2378.jpg,1,0,1,0.003391452832147479,0.9966086149215698,0.9966086149215698,1
./data/fairface/data/val_9409.jpg,1,0,1,0.37698689103126526,0.6230131387710571,0.6230131387710571,1
./data/fairface/data/47705.jpg,0,0,0,0.6696207523345947,0.3303792476654053,0.6696207523345947,1
./data/fairface/data/33225.jpg,1,1,1,0.002175288274884224,0.9978247880935669,0.9978247880935669,1
./data/fairface/data/30139.jpg,1,1,0,0.8648061156272888,0.13519392907619476,0.8648061156272888,0
./data/fairface/data/80328.jpg,1,0,0,0.9759288430213928,0.024071207270026207,0.9759288430213928,0
./data/fairface/data/9416.jpg,0,0,0,0.9785047769546509,0.021495254710316658,0.9785047769546509,1
./data/fairface/data/56174.jpg,0,0,0,0.9709171056747437,0.02908289059996605,0.9709171056747437,1
./data/fairface/data/49885.jpg,0,1,0,0.9840776920318604,0.015922321006655693,0.9840776920318604,1
./data/fairface/data/41413.jpg,1,1,1,0.03342454135417938,0.9665755033493042,0.9665755033493042,1
./data/fairface/data/26797.jpg,1,0,0,0.9677709937095642,0.032229065895080566,0.9677709937095642,0
./data/fairface/data/78317.jpg,1,1,1,0.0050506084226071835,0.9949493408203125,0.9949493408203125,1
./data/fairface/data/val_3371.jpg,1,0,0,0.9441293478012085,0.05587064474821091,0.9441293478012085,0
./data/fairface/data/51823.jpg,1,1,1,0.2664155662059784,0.7335844039916992,0.7335844039916992,1
./data/fairface/data/39752.jpg,0,0,0,0.8414321541786194,0.1585679054260254,0.8414321541786194,1
./data/fairface/data/val_2423.jpg,1,1,1,0.32732611894607544,0.6726738810539246,0.6726738810539246,1
./data/fairface/data/28031.jpg,0,0,0,0.9995207786560059,0.0004792595573235303,0.9995207786560059,1
./data/fairface/data/43108.jpg,1,1,1,0.008431251160800457,0.9915687441825867,0.9915687441825867,1
./data/fairface/data/24445.jpg,1,1,1,0.0014931714395061135,0.9985068440437317,0.9985068440437317,1
./data/fairface/data/69551.jpg,1,1,1,0.012109652161598206,0.987890362739563,0.987890362739563,1
./data/fairface/data/72216.jpg,1,0,0,0.9621410965919495,0.03785892575979233,0.9621410965919495,0
./data/fairface/data/61416.jpg,1,0,0,0.5723398923873901,0.42766016721725464,0.5723398923873901,0
./data/fairface/data/61037.jpg,1,0,0,0.9809302091598511,0.019069762900471687,0.9809302091598511,0
./data/fairface/data/66378.jpg,1,0,0,0.9869112968444824,0.0130887096747756,0.9869112968444824,0
./data/fairface/data/58479.jpg,1,1,0,0.6469419598579407,0.3530580699443817,0.6469419598579407,0
