img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
data/waterbirds/data/test_9737_Golden_Winged_Warbler_0091_794808.jpg,0,0,0,0.9997286200523376,0.0002713628055062145,0.9997286200523376,1
data/waterbirds/data/test_3492_Heermann_Gull_0118_45626.jpg,1,1,1,0.0001169577008113265,0.9998830556869507,0.9998830556869507,1
data/waterbirds/data/test_7154_Henslow_Sparrow_0096_116758.jpg,0,1,0,0.5370767116546631,0.4629232883453369,0.5370767116546631,1
data/waterbirds/data/test_4546_Gray_Kingbird_0030_70110.jpg,0,0,0,0.9923698902130127,0.007630130276083946,0.9923698902130127,1
data/waterbirds/data/test_8330_Black_Tern_0073_144638.jpg,1,0,1,0.08949446678161621,0.9105055928230286,0.9105055928230286,1
data/waterbirds/data/test_1461_Bronzed_Cowbird_0023_24058.jpg,0,0,0,0.9997902512550354,0.00020973784558009356,0.9997902512550354,1
data/waterbirds/data/test_5039_Mallard_0119_76925.jpg,1,1,1,0.00397070636972785,0.9960293769836426,0.9960293769836426,1
data/waterbirds/data/test_4777_Ringed_Kingfisher_0103_72894.jpg,0,0,0,0.9989676475524902,0.0010323342867195606,0.9989676475524902,1
data/waterbirds/data/test_8039_Cliff_Swallow_0081_134119.jpg,0,1,1,0.0280397180467844,0.9719602465629578,0.9719602465629578,0
data/waterbirds/data/test_4156_Pomarine_Jaeger_0013_795759.jpg,1,0,1,0.14079774916172028,0.8592022657394409,0.8592022657394409,1
data/waterbirds/data/test_3833_Western_Gull_0115_54950.jpg,1,0,1,0.12013368308544159,0.8798662424087524,0.8798662424087524,1
data/waterbirds/data/test_7328_Nelson_Sharp_Tailed_Sparrow_0068_796930.jpg,0,1,1,0.3248635232448578,0.6751365065574646,0.6751365065574646,0
data/waterbirds/data/test_10629_Worm_Eating_Warbler_0021_795545.jpg,0,1,0,0.9990642666816711,0.0009357709786854684,0.9990642666816711,1
data/waterbirds/data/test_85_Laysan_Albatross_0017_614.jpg,1,0,0,0.8552072048187256,0.14479276537895203,0.8552072048187256,0
data/waterbirds/data/test_3804_Western_Gull_0029_54143.jpg,1,1,1,0.0006775041110813618,0.9993225336074829,0.9993225336074829,1
data/waterbirds/data/test_8879_Blue_Headed_Vireo_0022_156184.jpg,0,1,0,0.9964422583580017,0.0035576997324824333,0.9964422583580017,1
data/waterbirds/data/test_1191_Chuck_Will_Widow_0026_796963.jpg,0,0,0,0.9979780316352844,0.0020220091100782156,0.9979780316352844,1
data/waterbirds/data/test_6165_Horned_Puffin_0077_100671.jpg,1,1,1,0.01438860408961773,0.9856114387512207,0.9856114387512207,1
data/waterbirds/data/test_10526_Tennessee_Warbler_0019_174786.jpg,0,0,0,0.9999996423721313,3.3992262160609243e-07,0.9999996423721313,1
data/waterbirds/data/test_11486_Carolina_Wren_0006_186742.jpg,0,0,0,0.9999324083328247,6.756955554010347e-05,0.9999324083328247,1
data/waterbirds/data/test_3507_Heermann_Gull_0139_45749.jpg,1,1,1,0.00017285728245042264,0.9998272061347961,0.9998272061347961,1
data/waterbirds/data/test_3651_Ivory_Gull_0032_49322.jpg,1,0,0,0.9983103275299072,0.0016896389424800873,0.9983103275299072,0
data/waterbirds/data/test_8389_Caspian_Tern_0022_144922.jpg,1,0,1,0.005437683779746294,0.9945623278617859,0.9945623278617859,1
data/waterbirds/data/test_9946_Magnolia_Warbler_0123_166389.jpg,0,1,0,0.7750785946846008,0.22492142021656036,0.7750785946846008,1
data/waterbirds/data/test_10611_Worm_Eating_Warbler_0069_176055.jpg,0,0,0,0.9999397993087769,6.018644126015715e-05,0.9999397993087769,1
data/waterbirds/data/test_3857_Anna_Hummingbird_0066_56486.jpg,0,0,0,0.9999346733093262,6.527207733597606e-05,0.9999346733093262,1
data/waterbirds/data/test_5311_Mockingbird_0003_80833.jpg,0,1,0,0.6720170974731445,0.32798293232917786,0.6720170974731445,1
data/waterbirds/data/test_167_Sooty_Albatross_0051_796374.jpg,1,0,1,0.22187119722366333,0.7781288027763367,0.7781288027763367,1
data/waterbirds/data/test_8436_Common_Tern_0071_148796.jpg,1,1,1,0.008037114515900612,0.9919629096984863,0.9919629096984863,1
data/waterbirds/data/test_2485_Frigatebird_0096_43571.jpg,1,0,0,0.8698558807373047,0.1301441788673401,0.8698558807373047,0
data/waterbirds/data/test_3638_Ivory_Gull_0004_49019.jpg,1,0,1,0.0014144799206405878,0.99858558177948,0.99858558177948,1
data/waterbirds/data/test_408_Rhinoceros_Auklet_0045_797536.jpg,1,1,0,0.6088564395904541,0.3911435604095459,0.6088564395904541,0
data/waterbirds/data/test_3920_Ruby_Throated_Hummingbird_0096_57505.jpg,0,0,0,0.8442197442054749,0.15578021109104156,0.8442197442054749,1
data/waterbirds/data/test_3559_Herring_Gull_0130_46675.jpg,1,1,1,0.013624558225274086,0.9863753914833069,0.9863753914833069,1
data/waterbirds/data/test_5062_Mallard_0070_77588.jpg,1,1,1,0.0797605887055397,0.9202393889427185,0.9202393889427185,1
data/waterbirds/data/test_9753_Golden_Winged_Warbler_0044_794836.jpg,0,0,0,0.999998927116394,1.0921943385255872e-06,0.999998927116394,1
data/waterbirds/data/test_5300_Mockingbird_0109_79682.jpg,0,1,0,0.978242814540863,0.021757222712039948,0.978242814540863,1
data/waterbirds/data/test_9867_Kentucky_Warbler_0040_795868.jpg,0,1,0,0.9996402263641357,0.0003598157491069287,0.9996402263641357,1
data/waterbirds/data/test_356_Parakeet_Auklet_0013_795970.jpg,1,1,1,0.001145471353083849,0.9988545179367065,0.9988545179367065,1
data/waterbirds/data/test_1236_Brandt_Cormorant_0072_23069.jpg,1,0,1,0.3738716244697571,0.6261284351348877,0.6261284351348877,1
data/waterbirds/data/test_10573_Wilson_Warbler_0114_175295.jpg,0,0,0,0.9987319111824036,0.0012681161751970649,0.9987319111824036,1
data/waterbirds/data/test_5950_Western_Wood_Pewee_0020_795054.jpg,1,0,0,0.9997919201850891,0.00020805162785109133,0.9997919201850891,0
data/waterbirds/data/test_3600_Herring_Gull_0082_47540.jpg,1,1,1,0.0036411157343536615,0.9963588118553162,0.9963588118553162,1
data/waterbirds/data/test_2010_Northern_Flicker_0068_28330.jpg,0,1,1,0.07280375063419342,0.9271962642669678,0.9271962642669678,0
data/waterbirds/data/test_325_Parakeet_Auklet_0017_795924.jpg,1,0,1,0.13535769283771515,0.8646423816680908,0.8646423816680908,1
data/waterbirds/data/test_9235_Bay_Breasted_Warbler_0055_159740.jpg,0,1,0,0.8024289011955261,0.1975710242986679,0.8024289011955261,1
data/waterbirds/data/test_4990_Pacific_Loon_0026_75593.jpg,1,0,1,0.024882007390260696,0.9751180410385132,0.9751180410385132,1
