img_path,y_true,attr_true,y_pred,p_0,p_1,p_max,correct
./data/fairface/data/val_8185.jpg,1,0,1,0.30127787590026855,0.6987220644950867,0.6987220644950867,1
./data/fairface/data/67539.jpg,0,1,0,0.9304638504981995,0.06953617185354233,0.9304638504981995,1
./data/fairface/data/23206.jpg,1,0,1,0.40485960245132446,0.5951404571533203,0.5951404571533203,1
./data/fairface/data/77034.jpg,1,1,0,0.94709712266922,0.05290289223194122,0.94709712266922,0
./data/fairface/data/24853.jpg,0,1,0,0.9550340175628662,0.044965971261262894,0.9550340175628662,1
./data/fairface/data/73039.jpg,1,0,1,0.002239561639726162,0.9977604150772095,0.9977604150772095,1
./data/fairface/data/73709.jpg,0,0,1,0.05713501572608948,0.9428649544715881,0.9428649544715881,0
./data/fairface/data/3887.jpg,1,1,1,0.17880386114120483,0.8211961388587952,0.8211961388587952,1
./data/fairface/data/34443.jpg,1,1,0,0.9214639663696289,0.07853607088327408,0.9214639663696289,0
./data/fairface/data/25556.jpg,0,0,0,0.6343032121658325,0.3656967878341675,0.6343032121658325,1
./data/fairface/data/val_8871.jpg,0,0,0,0.825489342212677,0.174510657787323,0.825489342212677,1
./data/fairface/data/41308.jpg,1,1,1,0.4697634279727936,0.530236542224884,0.530236542224884,1
./data/fairface/data/val_619.jpg,1,0,0,0.5949533581733704,0.40504664182662964,0.5949533581733704,0
./data/fairface/data/10534.jpg,1,0,0,0.9724165797233582,0.027583416551351547,0.9724165797233582,0
./data/fairface/data/34329.jpg,1,1,0,0.9105427265167236,0.08945726603269577,0.9105427265167236,0
./data/fairface/data/55080.jpg,0,1,0,0.9897437691688538,0.010256271809339523,0.9897437691688538,1
./data/fairface/data/15136.jpg,1,0,1,0.0881667360663414,0.9118332862854004,0.9118332862854004,1
./data/fairface/data/28929.jpg,1,1,1,0.2017013430595398,0.7982986569404602,0.7982986569404602,1
./data/fairface/data/37193.jpg,0,1,0,0.7050074934959412,0.2949925363063812,0.7050074934959412,1
./data/fairface/data/55375.jpg,1,1,1,0.39055848121643066,0.6094415187835693,0.6094415187835693,1
./data/fairface/data/41372.jpg,0,1,0,0.8840808272361755,0.11591917276382446,0.8840808272361755,1
./data/fairface/data/844.jpg,1,1,0,0.598173975944519,0.4018259644508362,0.598173975944519,0
./data/fairface/data/34060.jpg,1,0,1,0.1568477302789688,0.8431522846221924,0.8431522846221924,1
./data/fairface/data/val_8702.jpg,1,0,0,0.8838375210762024,0.11616243422031403,0.8838375210762024,0
./data/fairface/data/val_4654.jpg,1,0,0,0.6925936341285706,0.3074064254760742,0.6925936341285706,0
./data/fairface/data/21917.jpg,0,1,0,0.6513794660568237,0.34862053394317627,0.6513794660568237,1
./data/fairface/data/60134.jpg,1,1,1,0.007680448703467846,0.9923195242881775,0.9923195242881775,1
./data/fairface/data/62947.jpg,1,1,1,0.06357541680335999,0.9364246129989624,0.9364246129989624,1
./data/fairface/data/50339.jpg,0,0,0,0.8208469152450562,0.17915305495262146,0.8208469152450562,1
./data/fairface/data/84644.jpg,0,1,1,0.01973656192421913,0.9802634119987488,0.9802634119987488,0
./data/fairface/data/39603.jpg,0,0,0,0.9756483435630798,0.024351682513952255,0.9756483435630798,1
./data/fairface/data/86733.jpg,0,1,0,0.9610380530357361,0.0389619916677475,0.9610380530357361,1
./data/fairface/data/33198.jpg,0,0,0,0.922293484210968,0.07770650088787079,0.922293484210968,1
./data/fairface/data/47567.jpg,1,1,1,0.09363202750682831,0.9063680171966553,0.9063680171966553,1
./data/fairface/data/28173.jpg,0,0,0,0.857757568359375,0.14224249124526978,0.857757568359375,1
./data/fairface/data/27342.jpg,0,1,1,0.31495070457458496,0.685049295425415,0.685049295425415,0
./data/fairface/data/val_5135.jpg,1,1,1,0.38316795229911804,0.6168320775032043,0.6168320775032043,1
./data/fairface/data/64209.jpg,1,1,1,0.4275154173374176,0.57248455286026,0.57248455286026,1
./data/fairface/data/46084.jpg,1,0,0,0.9860612154006958,0.013938798569142818,0.9860612154006958,0
./data/fairface/data/22103.jpg,0,1,1,0.42040517926216125,0.5795948505401611,0.5795948505401611,0
./data/fairface/data/val_5659.jpg,1,0,0,0.7460198998451233,0.2539801299571991,0.7460198998451233,0
./data/fairface/data/15112.jpg,0,1,0,0.9886272549629211,0.011372802779078484,0.9886272549629211,1
./data/fairface/data/36821.jpg,1,1,0,0.7994187474250793,0.20058126747608185,0.7994187474250793,0
./data/fairface/data/77300.jpg,0,0,1,0.07719220221042633,0.9228078126907349,0.9228078126907349,0
./data/fairface/data/60178.jpg,0,0,0,0.8231168985366821,0.17688313126564026,0.8231168985366821,1
./data/fairface/data/22676.jpg,1,1,1,0.23825794458389282,0.7617420554161072,0.7617420554161072,1
./data/fairface/data/46419.jpg,0,0,0,0.9059158563613892,0.09408416599035263,0.9059158563613892,1
./data/fairface/data/38503.jpg,1,0,1,0.3517889976501465,0.6482110023498535,0.6482110023498535,1
./data/fairface/data/39499.jpg,1,1,1,0.001067369943484664,0.9989326596260071,0.9989326596260071,1
./data/fairface/data/72938.jpg,1,1,1,0.03208022564649582,0.9679197072982788,0.9679197072982788,1
./data/fairface/data/56685.jpg,1,0,1,0.2468978762626648,0.7531021237373352,0.7531021237373352,1
./data/fairface/data/61281.jpg,0,1,0,0.5656198263168335,0.4343802034854889,0.5656198263168335,1
./data/fairface/data/40249.jpg,0,1,1,0.08204513788223267,0.9179548025131226,0.9179548025131226,0
./data/fairface/data/64622.jpg,1,0,1,0.4670729637145996,0.5329270362854004,0.5329270362854004,1
./data/fairface/data/13520.jpg,0,1,0,0.7984670400619507,0.20153293013572693,0.7984670400619507,1
./data/fairface/data/22248.jpg,1,1,1,0.005127989687025547,0.9948720335960388,0.9948720335960388,1
./data/fairface/data/26757.jpg,1,1,0,0.9497328996658325,0.05026708170771599,0.9497328996658325,0
./data/fairface/data/44875.jpg,1,0,1,0.16600579023361206,0.8339942097663879,0.8339942097663879,1
./data/fairface/data/66848.jpg,1,1,1,0.0007596511277370155,0.9992403984069824,0.9992403984069824,1
./data/fairface/data/8058.jpg,0,1,0,0.858971118927002,0.14102892577648163,0.858971118927002,1
./data/fairface/data/27470.jpg,1,1,0,0.997822642326355,0.002177342539653182,0.997822642326355,0
./data/fairface/data/69111.jpg,0,1,0,0.9599128365516663,0.04008719325065613,0.9599128365516663,1
./data/fairface/data/2378.jpg,1,0,1,0.003457034006714821,0.9965429902076721,0.9965429902076721,1
./data/fairface/data/val_9409.jpg,1,0,1,0.0023196982219815254,0.9976803064346313,0.9976803064346313,1
./data/fairface/data/47705.jpg,0,0,0,0.8536819219589233,0.14631809294223785,0.8536819219589233,1
./data/fairface/data/33225.jpg,1,1,1,0.3009721636772156,0.6990278363227844,0.6990278363227844,1
./data/fairface/data/30139.jpg,1,1,1,0.32494059205055237,0.6750593781471252,0.6750593781471252,1
./data/fairface/data/80328.jpg,1,0,1,0.0016261889832094312,0.9983737468719482,0.9983737468719482,1
./data/fairface/data/9416.jpg,0,0,1,0.4358644485473633,0.5641355514526367,0.5641355514526367,0
./data/fairface/data/56174.jpg,0,0,0,0.6315500736236572,0.36844995617866516,0.6315500736236572,1
./data/fairface/data/49885.jpg,0,1,0,0.8514289259910583,0.14857111871242523,0.8514289259910583,1
./data/fairface/data/41413.jpg,1,1,0,0.5924597382545471,0.40754029154777527,0.5924597382545471,0
./data/fairface/data/26797.jpg,1,0,1,0.45146113634109497,0.5485388040542603,0.5485388040542603,1
./data/fairface/data/78317.jpg,1,1,1,0.006903478875756264,0.9930965304374695,0.9930965304374695,1
./data/fairface/data/val_3371.jpg,1,0,1,0.016243699938058853,0.9837563037872314,0.9837563037872314,1
./data/fairface/data/51823.jpg,1,1,1,0.18955868482589722,0.8104413151741028,0.8104413151741028,1
./data/fairface/data/39752.jpg,0,0,0,0.9014388918876648,0.09856108576059341,0.9014388918876648,1
./data/fairface/data/val_2423.jpg,1,1,0,0.9500574469566345,0.04994257166981697,0.9500574469566345,0
./data/fairface/data/28031.jpg,0,0,1,0.13311821222305298,0.866881787776947,0.866881787776947,0
./data/fairface/data/43108.jpg,1,1,1,2.6010407964349724e-05,0.9999740123748779,0.9999740123748779,1
./data/fairface/data/24445.jpg,1,1,1,0.11294353753328323,0.8870564103126526,0.8870564103126526,1
./data/fairface/data/69551.jpg,1,1,1,0.004041786305606365,0.995958149433136,0.995958149433136,1
./data/fairface/data/72216.jpg,1,0,1,0.15024152398109436,0.8497584462165833,0.8497584462165833,1
./data/fairface/data/61416.jpg,1,0,1,0.3935970366001129,0.6064029932022095,0.6064029932022095,1
./data/fairface/data/61037.jpg,1,0,0,0.991411566734314,0.008588436990976334,0.991411566734314,0
./data/fairface/data/66378.jpg,1,0,0,0.759965717792511,0.24003423750400543,0.759965717792511,0
./data/fairface/data/58479.jpg,1,1,0,0.9941078424453735,0.0058921994641423225,0.9941078424453735,0
./data/fairface/data/82073.jpg,1,0,1,0.47549790143966675,0.5245020985603333,0.5245020985603333,1
./data/fairface/data/58232.jpg,1,1,1,0.023875700309872627,0.9761242866516113,0.9761242866516113,1
./data/fairface/data/39078.jpg,1,0,1,0.05143183842301369,0.9485681056976318,0.9485681056976318,1
./data/fairface/data/58097.jpg,1,1,0,0.6991803646087646,0.30081960558891296,0.6991803646087646,0
./data/fairface/data/21490.jpg,0,1,1,0.2635749578475952,0.7364251017570496,0.7364251017570496,0
./data/fairface/data/59479.jpg,1,1,1,0.33757489919662476,0.6624251008033752,0.6624251008033752,1
./data/fairface/data/67797.jpg,0,0,1,0.4967035949230194,0.503296434879303,0.503296434879303,0
./data/fairface/data/29758.jpg,1,1,0,0.5899215340614319,0.4100784659385681,0.5899215340614319,0
./data/fairface/data/51392.jpg,0,0,1,0.3981737196445465,0.6018263101577759,0.6018263101577759,0
./data/fairface/data/38168.jpg,1,1,0,0.9176583886146545,0.08234164863824844,0.9176583886146545,0
./data/fairface/data/40877.jpg,0,1,1,0.3462952673435211,0.6537047028541565,0.6537047028541565,0
./data/fairface/data/47538.jpg,0,1,0,0.9754147529602051,0.024585280567407608,0.9754147529602051,1
./data/fairface/data/73356.jpg,1,0,0,0.8346550464630127,0.1653449386358261,0.8346550464630127,0
./data/fairface/data/85257.jpg,0,1,0,0.5560535788536072,0.4439464211463928,0.5560535788536072,1
./data/fairface/data/49089.jpg,0,1,1,0.22266459465026855,0.7773354053497314,0.7773354053497314,0
./data/fairface/data/78726.jpg,1,1,0,0.5519139766693115,0.44808605313301086,0.5519139766693115,0
./data/fairface/data/val_10929.jpg,0,0,1,0.03531505912542343,0.9646849632263184,0.9646849632263184,0
./data/fairface/data/val_1517.jpg,1,0,0,0.5934848189353943,0.40651512145996094,0.5934848189353943,0
./data/fairface/data/3231.jpg,0,1,0,0.985483705997467,0.014516235329210758,0.985483705997467,1
./data/fairface/data/42393.jpg,0,0,0,0.8806748986244202,0.11932505667209625,0.8806748986244202,1
./data/fairface/data/38100.jpg,0,0,0,0.7258422374725342,0.27415773272514343,0.7258422374725342,1
./data/fairface/data/68854.jpg,1,1,1,0.07179633527994156,0.9282036423683167,0.9282036423683167,1
./data/fairface/data/34591.jpg,0,0,1,0.29993194341659546,0.7000681161880493,0.7000681161880493,0
./data/fairface/data/52543.jpg,1,0,0,0.6326687335968018,0.36733120679855347,0.6326687335968018,0
./data/fairface/data/52960.jpg,1,1,0,0.8592664003372192,0.14073359966278076,0.8592664003372192,0
./data/fairface/data/16382.jpg,1,0,0,0.9648092985153198,0.03519072011113167,0.9648092985153198,0
./data/fairface/data/val_5665.jpg,1,1,1,0.43205222487449646,0.5679478049278259,0.5679478049278259,1
./data/fairface/data/36348.jpg,0,0,0,0.9287151098251343,0.07128485292196274,0.9287151098251343,1
./data/fairface/data/61980.jpg,0,1,0,0.8833189606666565,0.11668102443218231,0.8833189606666565,1
./data/fairface/data/1672.jpg,1,0,1,0.008400587365031242,0.991599440574646,0.991599440574646,1
./data/fairface/data/20782.jpg,0,1,1,0.03927375376224518,0.960726261138916,0.960726261138916,0
./data/fairface/data/12994.jpg,1,0,0,0.9094201922416687,0.09057984501123428,0.9094201922416687,0
./data/fairface/data/20677.jpg,0,1,0,0.8029451966285706,0.19705472886562347,0.8029451966285706,1
./data/fairface/data/43207.jpg,1,1,0,0.9587607383728027,0.041239283978939056,0.9587607383728027,0
./data/fairface/data/val_617.jpg,0,0,0,0.9440515637397766,0.05594846233725548,0.9440515637397766,1
./data/fairface/data/61173.jpg,1,1,1,0.009965088218450546,0.9900348782539368,0.9900348782539368,1
./data/fairface/data/60091.jpg,1,0,1,0.2935909330844879,0.7064090967178345,0.7064090967178345,1
./data/fairface/data/val_4683.jpg,0,1,1,0.2711549699306488,0.7288450002670288,0.7288450002670288,0
./data/fairface/data/55318.jpg,1,0,1,0.03234047815203667,0.967659592628479,0.967659592628479,1
./data/fairface/data/61065.jpg,1,1,0,0.5561984777450562,0.44380152225494385,0.5561984777450562,0
./data/fairface/data/14214.jpg,1,0,1,0.04523312672972679,0.9547668099403381,0.9547668099403381,1
./data/fairface/data/82754.jpg,0,1,1,0.4272354245185852,0.5727645754814148,0.5727645754814148,0
./data/fairface/data/58154.jpg,0,1,0,0.6752452850341797,0.3247547149658203,0.6752452850341797,1
./data/fairface/data/4117.jpg,0,1,0,0.9641509652137756,0.03584907576441765,0.9641509652137756,1
./data/fairface/data/63981.jpg,0,0,1,0.39456605911254883,0.6054339408874512,0.6054339408874512,0
./data/fairface/data/84503.jpg,0,0,1,0.295853853225708,0.7041460871696472,0.7041460871696472,0
./data/fairface/data/73719.jpg,0,1,0,0.5227622985839844,0.4772377014160156,0.5227622985839844,1
./data/fairface/data/11550.jpg,1,0,1,0.05226752907037735,0.9477325081825256,0.9477325081825256,1
./data/fairface/data/19454.jpg,0,1,1,0.480095237493515,0.5199047327041626,0.5199047327041626,0
./data/fairface/data/30211.jpg,0,1,1,0.20370614528656006,0.7962938547134399,0.7962938547134399,0
./data/fairface/data/77399.jpg,1,0,0,0.9919531941413879,0.008046840317547321,0.9919531941413879,0
./data/fairface/data/1809.jpg,0,0,0,0.7845131158828735,0.21548686921596527,0.7845131158828735,1
./data/fairface/data/19271.jpg,0,0,0,0.9813951849937439,0.018604755401611328,0.9813951849937439,1
./data/fairface/data/20397.jpg,0,0,0,0.9749937057495117,0.025006338953971863,0.9749937057495117,1
./data/fairface/data/15156.jpg,1,1,0,0.5420670509338379,0.4579329788684845,0.5420670509338379,0
./data/fairface/data/33833.jpg,0,1,1,0.23087957501411438,0.7691203951835632,0.7691203951835632,0
./data/fairface/data/66493.jpg,1,1,0,0.6474547386169434,0.35254526138305664,0.6474547386169434,0
./data/fairface/data/33905.jpg,0,1,0,0.7885875701904297,0.21141241490840912,0.7885875701904297,1
./data/fairface/data/43713.jpg,0,1,0,0.9677839279174805,0.032216038554906845,0.9677839279174805,1
./data/fairface/data/60231.jpg,1,1,1,0.3503735065460205,0.6496264934539795,0.6496264934539795,1
./data/fairface/data/8061.jpg,1,1,1,0.11177442967891693,0.8882255554199219,0.8882255554199219,1
./data/fairface/data/86700.jpg,0,1,0,0.7209559679031372,0.2790440618991852,0.7209559679031372,1
./data/fairface/data/71862.jpg,1,1,1,0.2957878112792969,0.7042121887207031,0.7042121887207031,1
./data/fairface/data/62113.jpg,1,0,0,0.8801313042640686,0.1198686957359314,0.8801313042640686,0
./data/fairface/data/val_9517.jpg,1,0,0,0.9129827618598938,0.08701717853546143,0.9129827618598938,0
./data/fairface/data/48677.jpg,1,1,1,0.2829718291759491,0.7170282006263733,0.7170282006263733,1
./data/fairface/data/1835.jpg,1,0,0,0.9914986491203308,0.008501402102410793,0.9914986491203308,0
./data/fairface/data/63621.jpg,1,1,0,0.7560014724731445,0.24399854242801666,0.7560014724731445,0
./data/fairface/data/72377.jpg,0,1,1,0.1111198291182518,0.8888802528381348,0.8888802528381348,0
./data/fairface/data/151.jpg,0,0,1,0.2797912657260895,0.7202087044715881,0.7202087044715881,0
./data/fairface/data/48968.jpg,1,0,1,0.0064378222450613976,0.9935622215270996,0.9935622215270996,1
./data/fairface/data/12247.jpg,0,1,0,0.6788514852523804,0.32114848494529724,0.6788514852523804,1
./data/fairface/data/72540.jpg,0,1,0,0.9301350712776184,0.06986495852470398,0.9301350712776184,1
